1 76.88  sell  2023.07.23 22:01:13 1690149673704
1 76.88  sell  2023.07.23 22:01:13 1690149673705
3 76.88  sell  2023.07.23 22:01:13 1690149673705
1 76.88  sell  2023.07.23 22:01:13 1690149673705
1 76.88  sell  2023.07.23 22:01:13 1690149673705
3 76.88  sell  2023.07.23 22:01:13 1690149673705
1 76.88  sell  2023.07.23 22:01:13 1690149673705
1 76.87  sell  2023.07.23 22:01:13 1690149673705
1 76.88  sell  2023.07.23 22:01:13 1690149673705
1 76.87  sell  2023.07.23 22:01:13 1690149673710
1 76.87  sell  2023.07.23 22:01:13 1690149673710
1 76.87  sell  2023.07.23 22:01:13 1690149673710
1 76.87  sell  2023.07.23 22:01:13 1690149673710
1 76.87  sell  2023.07.23 22:01:13 1690149673710
1 76.86  sell  2023.07.23 22:01:14 1690149674050
1 76.84  sell  2023.07.23 22:01:14 1690149674584
1 76.84  sell  2023.07.23 22:01:14 1690149674584
1 76.83  sell  2023.07.23 22:01:14 1690149674584
1 76.83  sell  2023.07.23 22:01:14 1690149674584
1 76.83  sell  2023.07.23 22:01:14 1690149674584
1 76.83  sell  2023.07.23 22:01:14 1690149674584
1 76.83  sell  2023.07.23 22:01:14 1690149674584
1 76.83  sell  2023.07.23 22:01:14 1690149674584
1 76.82  sell  2023.07.23 22:01:14 1690149674584
1 76.82  sell  2023.07.23 22:01:14 1690149674584
1 76.81  sell  2023.07.23 22:01:14 1690149674584
1 76.81  sell  2023.07.23 22:01:14 1690149674584
12 76.83  buy  2023.07.23 22:01:14 1690149674589
1 76.83  buy  2023.07.23 22:01:14 1690149674589
1 76.8  sell  2023.07.23 22:01:14 1690149674589
1 76.79  sell  2023.07.23 22:01:14 1690149674589
1 76.82  sell  2023.07.23 22:01:14 1690149674589
3 76.82  buy  2023.07.23 22:01:14 1690149674589
1 76.82  buy  2023.07.23 22:01:14 1690149674589
1 76.81  sell  2023.07.23 22:01:14 1690149674589
1 76.82  buy  2023.07.23 22:01:14 1690149674596
1 76.79  sell  2023.07.23 22:01:14 1690149674596
2 76.8  sell  2023.07.23 22:01:14 1690149674596
1 76.82  buy  2023.07.23 22:01:14 1690149674726
1 76.8  sell  2023.07.23 22:01:15 1690149675020
3 76.8  sell  2023.07.23 22:01:15 1690149675020
1 76.8  sell  2023.07.23 22:01:15 1690149675020
1 76.79  sell  2023.07.23 22:01:15 1690149675070
1 76.8  buy  2023.07.23 22:01:15 1690149675071
1 76.78  sell  2023.07.23 22:01:16 1690149676927
1 76.78  sell  2023.07.23 22:01:16 1690149676927
1 76.78  sell  2023.07.23 22:01:16 1690149676927
1 76.77  sell  2023.07.23 22:01:18 1690149678579
2 76.77  sell  2023.07.23 22:01:19 1690149679105
1 76.8  buy  2023.07.23 22:01:19 1690149679502
1 76.8  buy  2023.07.23 22:01:26 1690149686676
5 76.8  buy  2023.07.23 22:01:26 1690149686676
1 76.8  buy  2023.07.23 22:01:26 1690149686676
2 76.8  buy  2023.07.23 22:01:26 1690149686676
2 76.8  buy  2023.07.23 22:01:26 1690149686676
1 76.83  buy  2023.07.23 22:01:33 1690149693056
1 76.83  buy  2023.07.23 22:01:36 1690149696745
1 76.83  buy  2023.07.23 22:01:36 1690149696745
1 76.83  buy  2023.07.23 22:01:36 1690149696745
17 76.83  buy  2023.07.23 22:01:36 1690149696745
2 76.83  buy  2023.07.23 22:01:36 1690149696745
6 76.83  buy  2023.07.23 22:01:36 1690149696745
1 76.83  buy  2023.07.23 22:01:36 1690149696745
1 76.8  sell  2023.07.23 22:01:39 1690149699493
1 76.8  sell  2023.07.23 22:01:39 1690149699493
1 76.8  sell  2023.07.23 22:01:39 1690149699493
11 76.8  buy  2023.07.23 22:01:39 1690149699493
1 76.8  buy  2023.07.23 22:01:39 1690149699493
1 76.8  buy  2023.07.23 22:01:39 1690149699493
11 76.8  sell  2023.07.23 22:01:39 1690149699543
2 76.8  buy  2023.07.23 22:01:39 1690149699543
1 76.81  sell  2023.07.23 22:01:39 1690149699604
1 76.81  sell  2023.07.23 22:01:52 1690149712114
1 76.84  buy  2023.07.23 22:01:53 1690149713857
1 76.84  buy  2023.07.23 22:01:53 1690149713857
3 76.81  sell  2023.07.23 22:01:55 1690149715698
1 76.81  sell  2023.07.23 22:01:55 1690149715698
1 76.84  buy  2023.07.23 22:01:57 1690149717458
1 76.84  buy  2023.07.23 22:02:07 1690149727403
1 76.84  sell  2023.07.23 22:02:26 1690149746501
4 76.84  buy  2023.07.23 22:02:26 1690149746501
1 76.85  buy  2023.07.23 22:02:26 1690149746678
1 76.85  buy  2023.07.23 22:02:26 1690149746678
1 76.85  buy  2023.07.23 22:02:31 1690149751071
1 76.85  buy  2023.07.23 22:02:31 1690149751071
1 76.85  buy  2023.07.23 22:02:31 1690149751071
1 76.85  buy  2023.07.23 22:02:36 1690149756882
1 76.85  buy  2023.07.23 22:02:42 1690149762283
1 76.85  buy  2023.07.23 22:02:42 1690149762283
1 76.83  sell  2023.07.23 22:02:42 1690149762283
1 76.86  buy  2023.07.23 22:02:50 1690149770405
1 76.86  sell  2023.07.23 22:03:04 1690149784764
1 76.85  buy  2023.07.23 22:03:04 1690149784765
1 76.84  sell  2023.07.23 22:03:16 1690149796094
1 76.83  sell  2023.07.23 22:03:16 1690149796094
1 76.84  buy  2023.07.23 22:03:16 1690149796094
1 76.83  sell  2023.07.23 22:03:16 1690149796094
1 76.84  buy  2023.07.23 22:03:17 1690149797276
1 76.84  buy  2023.07.23 22:03:17 1690149797276
2 76.82  sell  2023.07.23 22:03:18 1690149798699
1 76.82  sell  2023.07.23 22:03:18 1690149798699
1 76.82  sell  2023.07.23 22:03:18 1690149798699
1 76.82  sell  2023.07.23 22:03:18 1690149798699
1 76.84  buy  2023.07.23 22:03:25 1690149805108
4 76.84  buy  2023.07.23 22:03:27 1690149807648
1 76.84  buy  2023.07.23 22:03:27 1690149807648
1 76.84  buy  2023.07.23 22:03:29 1690149809985
1 76.85  buy  2023.07.23 22:03:29 1690149809985
1 76.86  buy  2023.07.23 22:03:32 1690149812101
1 76.85  sell  2023.07.23 22:03:32 1690149812440
1 76.84  sell  2023.07.23 22:03:41 1690149821290
1 76.83  sell  2023.07.23 22:03:41 1690149821290
1 76.83  sell  2023.07.23 22:03:41 1690149821290
1 76.83  sell  2023.07.23 22:03:44 1690149824113
1 76.83  sell  2023.07.23 22:03:44 1690149824113
1 76.82  sell  2023.07.23 22:03:44 1690149824113
1 76.83  buy  2023.07.23 22:03:56 1690149836740
1 76.83  buy  2023.07.23 22:03:56 1690149836740
1 76.82  sell  2023.07.23 22:04:00 1690149840129
1 76.83  buy  2023.07.23 22:04:01 1690149841026
1 76.83  buy  2023.07.23 22:04:02 1690149842353
1 76.83  sell  2023.07.23 22:04:05 1690149845527
1 76.82  sell  2023.07.23 22:04:07 1690149847337
1 76.81  sell  2023.07.23 22:04:07 1690149847337
1 76.82  sell  2023.07.23 22:04:11 1690149851787
1 76.81  buy  2023.07.23 22:04:11 1690149851787
12 76.81  buy  2023.07.23 22:04:11 1690149851787
4 76.8  sell  2023.07.23 22:04:11 1690149851787
1 76.8  sell  2023.07.23 22:04:11 1690149851787
1 76.79  sell  2023.07.23 22:04:11 1690149851865
1 76.79  sell  2023.07.23 22:04:11 1690149851865
2 76.79  sell  2023.07.23 22:04:11 1690149851865
1 76.79  sell  2023.07.23 22:04:11 1690149851865
1 76.77  sell  2023.07.23 22:04:13 1690149853463
1 76.77  sell  2023.07.23 22:04:13 1690149853463
1 76.77  sell  2023.07.23 22:04:13 1690149853463
1 76.77  sell  2023.07.23 22:04:13 1690149853463
4 76.77  sell  2023.07.23 22:04:13 1690149853463
1 76.77  sell  2023.07.23 22:04:13 1690149853463
1 76.77  sell  2023.07.23 22:04:13 1690149853463
1 76.77  sell  2023.07.23 22:04:14 1690149854310
1 76.77  sell  2023.07.23 22:04:17 1690149857695
1 76.77  sell  2023.07.23 22:04:18 1690149858599
1 76.77  buy  2023.07.23 22:04:18 1690149858918
1 76.77  buy  2023.07.23 22:04:18 1690149858918
1 76.77  buy  2023.07.23 22:04:18 1690149858918
1 76.77  buy  2023.07.23 22:04:18 1690149858918
1 76.78  buy  2023.07.23 22:04:19 1690149859447
2 76.78  sell  2023.07.23 22:04:21 1690149861145
1 76.79  buy  2023.07.23 22:04:23 1690149863610
1 76.78  sell  2023.07.23 22:04:23 1690149863866
1 76.8  buy  2023.07.23 22:04:25 1690149865617
1 76.81  buy  2023.07.23 22:04:25 1690149865617
1 76.81  buy  2023.07.23 22:04:25 1690149865617
1 76.82  buy  2023.07.23 22:04:25 1690149865617
1 76.82  buy  2023.07.23 22:04:25 1690149865617
1 76.8  sell  2023.07.23 22:04:25 1690149865617
1 76.79  sell  2023.07.23 22:04:30 1690149870136
1 76.79  sell  2023.07.23 22:04:30 1690149870136
1 76.79  buy  2023.07.23 22:04:31 1690149871292
1 76.79  buy  2023.07.23 22:04:37 1690149877552
1 76.78  sell  2023.07.23 22:04:38 1690149878691
3 76.79  buy  2023.07.23 22:04:38 1690149878969
1 76.79  buy  2023.07.23 22:04:40 1690149880679
4 76.79  buy  2023.07.23 22:04:40 1690149880679
1 76.79  buy  2023.07.23 22:04:40 1690149880679
1 76.79  buy  2023.07.23 22:04:40 1690149880679
1 76.79  buy  2023.07.23 22:04:40 1690149880679
1 76.79  buy  2023.07.23 22:04:40 1690149880679
1 76.79  sell  2023.07.23 22:04:40 1690149880679
1 76.79  sell  2023.07.23 22:04:43 1690149883865
1 76.8  buy  2023.07.23 22:04:46 1690149886822
1 76.79  sell  2023.07.23 22:04:48 1690149888461
2 76.79  sell  2023.07.23 22:04:48 1690149888461
1 76.79  sell  2023.07.23 22:04:48 1690149888461
1 76.79  buy  2023.07.23 22:04:59 1690149899809
2 76.78  sell  2023.07.23 22:04:59 1690149899970
1 76.78  sell  2023.07.23 22:04:59 1690149899970
1 76.78  sell  2023.07.23 22:04:59 1690149899970
1 76.78  sell  2023.07.23 22:04:59 1690149899970
1 76.77  sell  2023.07.23 22:05:00 1690149900084
1 76.77  sell  2023.07.23 22:05:00 1690149900142
2 76.77  sell  2023.07.23 22:05:02 1690149902432
1 76.77  sell  2023.07.23 22:05:02 1690149902432
2 76.76  sell  2023.07.23 22:05:02 1690149902654
1 76.76  sell  2023.07.23 22:05:02 1690149902654
1 76.76  sell  2023.07.23 22:05:02 1690149902654
1 76.76  sell  2023.07.23 22:05:02 1690149902654
1 76.76  sell  2023.07.23 22:05:02 1690149902654
1 76.76  buy  2023.07.23 22:05:03 1690149903665
1 76.76  buy  2023.07.23 22:05:03 1690149903665
3 76.76  buy  2023.07.23 22:05:03 1690149903665
1 76.76  sell  2023.07.23 22:05:11 1690149911724
1 76.76  sell  2023.07.23 22:05:12 1690149912461
1 76.76  sell  2023.07.23 22:05:12 1690149912461
1 76.75  sell  2023.07.23 22:05:13 1690149913393
2 76.75  sell  2023.07.23 22:05:13 1690149913393
1 76.75  sell  2023.07.23 22:05:13 1690149913393
1 76.75  sell  2023.07.23 22:05:13 1690149913393
1 76.75  sell  2023.07.23 22:05:13 1690149913393
1 76.73  sell  2023.07.23 22:05:13 1690149913393
1 76.73  sell  2023.07.23 22:05:13 1690149913393
1 76.73  sell  2023.07.23 22:05:13 1690149913393
1 76.73  sell  2023.07.23 22:05:13 1690149913393
1 76.73  sell  2023.07.23 22:05:13 1690149913439
1 76.73  sell  2023.07.23 22:05:13 1690149913903
1 76.75  buy  2023.07.23 22:05:14 1690149914544
1 76.76  buy  2023.07.23 22:05:14 1690149914544
1 76.74  buy  2023.07.23 22:05:19 1690149919877
1 76.74  buy  2023.07.23 22:05:19 1690149919877
1 76.75  buy  2023.07.23 22:05:20 1690149920830
1 76.76  buy  2023.07.23 22:05:21 1690149921948
1 76.76  buy  2023.07.23 22:05:21 1690149921948
1 76.76  sell  2023.07.23 22:05:21 1690149921948
1 76.75  sell  2023.07.23 22:05:24 1690149924378
1 76.75  sell  2023.07.23 22:05:24 1690149924378
1 76.75  sell  2023.07.23 22:05:33 1690149933348
2 76.75  sell  2023.07.23 22:05:33 1690149933348
1 76.75  sell  2023.07.23 22:05:33 1690149933403
1 76.75  sell  2023.07.23 22:05:33 1690149933403
1 76.74  sell  2023.07.23 22:05:33 1690149933404
1 76.73  sell  2023.07.23 22:05:33 1690149933692
1 76.75  buy  2023.07.23 22:05:35 1690149935053
1 76.72  sell  2023.07.23 22:05:35 1690149935913
1 76.74  sell  2023.07.23 22:05:43 1690149943981
1 76.75  buy  2023.07.23 22:05:50 1690149950425
1 76.74  sell  2023.07.23 22:05:51 1690149951826
2 76.74  sell  2023.07.23 22:06:05 1690149965041
1 76.74  sell  2023.07.23 22:06:05 1690149965041
1 76.73  sell  2023.07.23 22:06:05 1690149965105
1 76.73  sell  2023.07.23 22:06:05 1690149965105
2 76.73  sell  2023.07.23 22:06:05 1690149965106
1 76.73  sell  2023.07.23 22:06:05 1690149965106
1 76.73  sell  2023.07.23 22:06:07 1690149967135
1 76.73  sell  2023.07.23 22:06:07 1690149967213
1 76.73  sell  2023.07.23 22:06:11 1690149971444
1 76.73  sell  2023.07.23 22:06:11 1690149971444
1 76.72  sell  2023.07.23 22:06:13 1690149973650
1 76.72  sell  2023.07.23 22:06:13 1690149973650
1 76.72  sell  2023.07.23 22:06:13 1690149973650
1 76.72  sell  2023.07.23 22:06:13 1690149973650
2 76.72  sell  2023.07.23 22:06:13 1690149973650
1 76.72  buy  2023.07.23 22:06:16 1690149976939
1 76.72  buy  2023.07.23 22:06:20 1690149980463
1 76.72  buy  2023.07.23 22:06:20 1690149980463
1 76.72  buy  2023.07.23 22:06:20 1690149980463
1 76.72  buy  2023.07.23 22:06:20 1690149980463
1 76.72  sell  2023.07.23 22:06:20 1690149980463
1 76.71  sell  2023.07.23 22:06:24 1690149984606
1 76.71  sell  2023.07.23 22:06:24 1690149984606
2 76.71  sell  2023.07.23 22:06:28 1690149988934
1 76.71  sell  2023.07.23 22:06:28 1690149988934
1 76.71  buy  2023.07.23 22:06:28 1690149988934
1 76.71  buy  2023.07.23 22:06:28 1690149988934
1 76.71  sell  2023.07.23 22:06:28 1690149988934
1 76.72  buy  2023.07.23 22:06:37 1690149997802
1 76.71  sell  2023.07.23 22:07:00 1690150020931
1 76.71  sell  2023.07.23 22:07:00 1690150020931
1 76.71  buy  2023.07.23 22:07:00 1690150020931
1 76.71  buy  2023.07.23 22:07:14 1690150034292
1 76.72  buy  2023.07.23 22:07:20 1690150040458
1 76.72  buy  2023.07.23 22:07:20 1690150040459
1 76.72  buy  2023.07.23 22:07:20 1690150040459
2 76.72  buy  2023.07.23 22:07:20 1690150040459
1 76.72  sell  2023.07.23 22:07:20 1690150040459
1 76.72  sell  2023.07.23 22:07:29 1690150049861
1 76.71  sell  2023.07.23 22:07:29 1690150049861
3 76.71  sell  2023.07.23 22:07:29 1690150049861
1 76.71  sell  2023.07.23 22:07:32 1690150052366
1 76.71  sell  2023.07.23 22:07:32 1690150052366
2 76.72  buy  2023.07.23 22:07:34 1690150054813
3 76.72  buy  2023.07.23 22:07:41 1690150061939
1 76.72  buy  2023.07.23 22:07:41 1690150061939
1 76.72  sell  2023.07.23 22:07:41 1690150061939
1 76.71  sell  2023.07.23 22:07:56 1690150076719
1 76.71  sell  2023.07.23 22:07:58 1690150078269
1 76.71  sell  2023.07.23 22:07:58 1690150078269
1 76.71  sell  2023.07.23 22:07:59 1690150079366
1 76.71  sell  2023.07.23 22:08:00 1690150080066
2 76.7  sell  2023.07.23 22:08:08 1690150088867
2 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.7  sell  2023.07.23 22:08:08 1690150088867
1 76.69  sell  2023.07.23 22:08:08 1690150088867
1 76.69  sell  2023.07.23 22:08:08 1690150088867
1 76.69  sell  2023.07.23 22:08:08 1690150088867
2 76.69  sell  2023.07.23 22:08:08 1690150088867
1 76.69  sell  2023.07.23 22:08:08 1690150088867
1 76.69  sell  2023.07.23 22:08:08 1690150088867
3 76.68  sell  2023.07.23 22:08:08 1690150088867
1 76.68  sell  2023.07.23 22:08:08 1690150088867
1 76.67  sell  2023.07.23 22:08:08 1690150088867
1 76.67  sell  2023.07.23 22:08:08 1690150088868
1 76.67  sell  2023.07.23 22:08:08 1690150088868
1 76.67  sell  2023.07.23 22:08:08 1690150088868
1 76.66  sell  2023.07.23 22:08:08 1690150088868
1 76.66  sell  2023.07.23 22:08:08 1690150088868
1 76.66  sell  2023.07.23 22:08:08 1690150088868
3 76.66  sell  2023.07.23 22:08:08 1690150088868
1 76.66  sell  2023.07.23 22:08:08 1690150088868
1 76.65  sell  2023.07.23 22:08:08 1690150088868
1 76.65  sell  2023.07.23 22:08:08 1690150088868
1 76.65  sell  2023.07.23 22:08:08 1690150088868
1 76.65  sell  2023.07.23 22:08:08 1690150088868
1 76.65  sell  2023.07.23 22:08:08 1690150088868
1 76.65  sell  2023.07.23 22:08:08 1690150088868
1 76.64  sell  2023.07.23 22:08:08 1690150088877
1 76.67  buy  2023.07.23 22:08:08 1690150088926
1 76.67  buy  2023.07.23 22:08:08 1690150088926
1 76.68  buy  2023.07.23 22:08:08 1690150088926
1 76.68  buy  2023.07.23 22:08:08 1690150088926
1 76.67  sell  2023.07.23 22:08:08 1690150088926
2 76.67  sell  2023.07.23 22:08:08 1690150088969
1 76.67  sell  2023.07.23 22:08:08 1690150088970
1 76.67  buy  2023.07.23 22:08:08 1690150088970
1 76.66  sell  2023.07.23 22:08:08 1690150088970
2 76.66  sell  2023.07.23 22:08:08 1690150088970
1 76.65  sell  2023.07.23 22:08:08 1690150088970
1 76.64  sell  2023.07.23 22:08:08 1690150088970
1 76.64  sell  2023.07.23 22:08:08 1690150088970
1 76.66  buy  2023.07.23 22:08:08 1690150088970
1 76.67  buy  2023.07.23 22:08:08 1690150088970
1 76.67  buy  2023.07.23 22:08:08 1690150088970
1 76.66  sell  2023.07.23 22:08:09 1690150089070
1 76.67  buy  2023.07.23 22:08:09 1690150089070
1 76.66  sell  2023.07.23 22:08:09 1690150089070
1 76.67  buy  2023.07.23 22:08:09 1690150089070
1 76.66  sell  2023.07.23 22:08:09 1690150089070
1 76.66  buy  2023.07.23 22:08:09 1690150089070
1 76.67  buy  2023.07.23 22:08:09 1690150089120
1 76.66  sell  2023.07.23 22:08:09 1690150089278
1 76.66  buy  2023.07.23 22:08:09 1690150089278
1 76.65  sell  2023.07.23 22:08:12 1690150092320
1 76.66  buy  2023.07.23 22:08:12 1690150092320
1 76.65  sell  2023.07.23 22:08:12 1690150092380
1 76.65  sell  2023.07.23 22:08:12 1690150092380
2 76.65  buy  2023.07.23 22:08:12 1690150092444
1 76.64  sell  2023.07.23 22:08:12 1690150092444
1 76.65  sell  2023.07.23 22:08:12 1690150092444
1 76.65  sell  2023.07.23 22:08:12 1690150092444
1 76.65  sell  2023.07.23 22:08:18 1690150098703
1 76.67  buy  2023.07.23 22:08:26 1690150106416
1 76.67  buy  2023.07.23 22:08:26 1690150106416
1 76.67  buy  2023.07.23 22:08:26 1690150106416
1 76.67  buy  2023.07.23 22:08:26 1690150106416
1 76.68  buy  2023.07.23 22:08:26 1690150106416
1 76.68  buy  2023.07.23 22:08:26 1690150106416
1 76.68  buy  2023.07.23 22:08:26 1690150106416
1 76.69  buy  2023.07.23 22:08:26 1690150106416
1 76.68  buy  2023.07.23 22:08:26 1690150106523
1 76.68  buy  2023.07.23 22:08:28 1690150108983
1 76.68  buy  2023.07.23 22:08:28 1690150108983
1 76.67  sell  2023.07.23 22:08:38 1690150118856
1 76.67  sell  2023.07.23 22:08:38 1690150118856
1 76.66  sell  2023.07.23 22:08:41 1690150121578
1 76.66  buy  2023.07.23 22:08:41 1690150121578
1 76.66  buy  2023.07.23 22:08:41 1690150121578
1 76.67  buy  2023.07.23 22:08:43 1690150123805
1 76.68  buy  2023.07.23 22:08:46 1690150126123
1 76.68  buy  2023.07.23 22:08:49 1690150129142
3 76.68  buy  2023.07.23 22:08:50 1690150130673
1 76.67  sell  2023.07.23 22:08:50 1690150130674
3 76.66  buy  2023.07.23 22:08:50 1690150130674
1 76.65  sell  2023.07.23 22:08:50 1690150130801
1 76.68  buy  2023.07.23 22:08:53 1690150133908
1 76.68  buy  2023.07.23 22:08:53 1690150133908
1 76.68  buy  2023.07.23 22:08:53 1690150133908
1 76.68  buy  2023.07.23 22:09:00 1690150140058
1 76.69  buy  2023.07.23 22:09:09 1690150149786
1 76.69  buy  2023.07.23 22:09:09 1690150149786
1 76.7  buy  2023.07.23 22:09:09 1690150149786
1 76.7  buy  2023.07.23 22:09:09 1690150149786
1 76.7  buy  2023.07.23 22:09:09 1690150149786
1 76.7  buy  2023.07.23 22:09:09 1690150149786
1 76.7  buy  2023.07.23 22:09:09 1690150149786
1 76.7  buy  2023.07.23 22:09:09 1690150149786
2 76.7  sell  2023.07.23 22:09:09 1690150149786
1 76.7  sell  2023.07.23 22:09:09 1690150149786
1 76.68  sell  2023.07.23 22:09:10 1690150150192
1 76.69  buy  2023.07.23 22:09:10 1690150150364
1 76.69  buy  2023.07.23 22:09:10 1690150150877
1 76.7  buy  2023.07.23 22:09:10 1690150150953
1 76.7  buy  2023.07.23 22:09:10 1690150150953
1 76.69  sell  2023.07.23 22:09:11 1690150151355
1 76.68  sell  2023.07.23 22:09:30 1690150170380
1 76.68  sell  2023.07.23 22:09:30 1690150170555
1 76.7  buy  2023.07.23 22:09:30 1690150170748
1 76.7  buy  2023.07.23 22:09:30 1690150170748
1 76.7  buy  2023.07.23 22:09:35 1690150175406
1 76.7  sell  2023.07.23 22:09:35 1690150175406
